File Name,Summary
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(BinaryOperator)', '', 'Argument[0].ReturnValue', 'Argument[0].Parameter[0..1]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(BinaryOperator)', '', 'Argument[0].ReturnValue', 'ReturnValue.Element', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BiFunction,BinaryOperator)', '', 'Argument[this].Element', 'Argument[1].Parameter[1]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BiFunction,BinaryOperator)', '', 'Argument[0]', 'Argument[1].Parameter[0]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BiFunction,BinaryOperator)', '', 'Argument[0]', 'Argument[2].Parameter[0..1]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BiFunction,BinaryOperator)', '', 'Argument[0]', 'ReturnValue', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BiFunction,BinaryOperator)', '', 'Argument[1..2].ReturnValue', 'Argument[1].Parameter[0]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BiFunction,BinaryOperator)', '', 'Argument[1..2].ReturnValue', 'Argument[2].Parameter[0..1]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BiFunction,BinaryOperator)', '', 'Argument[1..2].ReturnValue', 'ReturnValue', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BinaryOperator)', '', 'Argument[this].Element', 'Argument[1].Parameter[0..1]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BinaryOperator)', '', 'Argument[0]', 'Argument[1].Parameter[0..1]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BinaryOperator)', '', 'Argument[0]', 'ReturnValue', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BinaryOperator)', '', 'Argument[1].ReturnValue', 'Argument[1].Parameter[0..1]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'reduce', '(Object,BinaryOperator)', '', 'Argument[1].ReturnValue', 'ReturnValue', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'skip', '(long)', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'sorted', '', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'sorted', '(Comparator)', '', 'Argument[this].Element', 'Argument[0].Parameter[0..1]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'takeWhile', '(Predicate)', '', 'Argument[this].Element', 'Argument[0].Parameter[0]', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'takeWhile', '(Predicate)', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'toArray', '', '', 'Argument[this].Element', 'ReturnValue.ArrayElement', 'value', 'manual']"
java.util.stream.model.yml,"['java.util.stream', 'Stream', True, 'toList', '()', '', 'Argument[this].Element', 'ReturnValue.Element', 'value', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'appendColumns', '(StringBuilder,String[])', '', 'Argument[1].ArrayElement', 'Argument[0]', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'appendWhere', '(CharSequence)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'appendWhereStandalone', '(CharSequence)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQuery', '(String[],String,String,String,String,String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQuery', '(String[],String,String,String,String,String)', '', 'Argument[0].ArrayElement', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQuery', '(String[],String,String,String,String,String)', '', 'Argument[1..5]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQuery', '(String[],String,String[],String,String,String,String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQuery', '(String[],String,String[],String,String,String,String)', '', 'Argument[0].ArrayElement', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQuery', '(String[],String,String[],String,String,String,String)', '', 'Argument[1]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQuery', '(String[],String,String[],String,String,String,String)', '', 'Argument[3..6]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQueryString', '(boolean,String,String[],String,String,String,String,String)', '', 'Argument[1]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQueryString', '(boolean,String,String[],String,String,String,String,String)', '', 'Argument[2].ArrayElement', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildQueryString', '(boolean,String,String[],String,String,String,String,String)', '', 'Argument[3..7]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionQuery', '(String[],String,String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionQuery', '(String[],String,String)', '', 'Argument[0].ArrayElement', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionQuery', '(String[],String,String)', '', 'Argument[1..2]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String,String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String,String)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String,String)', '', 'Argument[1].ArrayElement', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String,String)', '', 'Argument[2].Element', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String,String)', '', 'Argument[4..7]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String[],String,String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String[],String,String)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String[],String,String)', '', 'Argument[1].ArrayElement', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String[],String,String)', '', 'Argument[2].Element', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String[],String,String)', '', 'Argument[4..5]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'buildUnionSubQuery', '(String,String[],Set,int,String,String,String[],String,String)', '', 'Argument[7..8]', 'ReturnValue', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'setProjectionMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this]', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'setProjectionMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this]', 'taint', 'manual']"
android.database.sqlite.model.yml,"['android.database.sqlite', 'SQLiteQueryBuilder', True, 'setTables', '(String)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
org.apache.hc.core5.http.message.model.yml,"['org.apache.hc.core5.http.message', 'RequestLine', True, 'RequestLine', '(HttpRequest)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
org.apache.hc.core5.http.message.model.yml,"['org.apache.hc.core5.http.message', 'RequestLine', True, 'RequestLine', '(String,String,ProtocolVersion)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']"
org.apache.hc.core5.http.message.model.yml,"['org.apache.hc.core5.http.message', 'RequestLine', True, 'getMethod', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
org.apache.hc.core5.http.message.model.yml,"['org.apache.hc.core5.http.message', 'RequestLine', True, 'getUri', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
org.apache.hc.core5.http.message.model.yml,"['org.apache.hc.core5.http.message', 'RequestLine', True, 'toString', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
org.apache.http.entity.model.yml,"['org.apache.http.entity', 'BasicHttpEntity', True, 'setContent', '(InputStream)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
org.apache.http.entity.model.yml,"['org.apache.http.entity', 'BufferedHttpEntity', True, 'BufferedHttpEntity', '(HttpEntity)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
org.apache.http.entity.model.yml,"['org.apache.http.entity', 'ByteArrayEntity', True, 'ByteArrayEntity', '', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
org.apache.http.entity.model.yml,"['org.apache.http.entity', 'HttpEntityWrapper', True, 'HttpEntityWrapper', '(HttpEntity)', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
org.apache.http.entity.model.yml,"['org.apache.http.entity', 'InputStreamEntity', True, 'InputStreamEntity', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
org.apache.http.entity.model.yml,"['org.apache.http.entity', 'StringEntity', True, 'StringEntity', '', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
javax.xml.transform.sax.model.yml,"['javax.xml.transform.sax', 'SAXSource', False, 'SAXSource', '(InputSource)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
javax.xml.transform.sax.model.yml,"['javax.xml.transform.sax', 'SAXSource', False, 'SAXSource', '(XMLReader,InputSource)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']"
javax.xml.transform.sax.model.yml,"['javax.xml.transform.sax', 'SAXSource', False, 'getInputSource', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
javax.xml.transform.sax.model.yml,"['javax.xml.transform.sax', 'SAXSource', False, 'sourceToInputSource', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
org.springframework.data.repository.model.yml,"['org.springframework.data.repository', 'CrudRepository', True, 'save', '', '', 'Argument[0]', 'ReturnValue', 'value', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'CloseWebSocketFrame', True, 'CloseWebSocketFrame', '(boolean,int,ByteBuf)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'CloseWebSocketFrame', True, 'CloseWebSocketFrame', '(boolean,int,int,String)', '', 'Argument[3]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'CloseWebSocketFrame', True, 'CloseWebSocketFrame', '(int,String)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'CloseWebSocketFrame', True, 'CloseWebSocketFrame', '(WebSocketCloseStatus,String)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'CloseWebSocketFrame', True, 'reasonText', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'BinaryWebSocketFrame', True, 'BinaryWebSocketFrame', '(boolean,int,ByteBuf)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'BinaryWebSocketFrame', True, 'BinaryWebSocketFrame', '(ByteBuf)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'ContinuationWebSocketFrame', True, 'ContinuationWebSocketFrame', '(boolean,int,ByteBuf)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'ContinuationWebSocketFrame', True, 'ContinuationWebSocketFrame', '(boolean,int,String)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'ContinuationWebSocketFrame', True, 'ContinuationWebSocketFrame', '(ByteBuf)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'ContinuationWebSocketFrame', True, 'text', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'PingWebSocketFrame', True, 'PingWebSocketFrame', '(boolean,int,ByteBuf)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'PingWebSocketFrame', True, 'PingWebSocketFrame', '(ByteBuf)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'PongWebSocketFrame', True, 'PongWebSocketFrame', '(boolean,int,ByteBuf)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'PongWebSocketFrame', True, 'PongWebSocketFrame', '(ByteBuf)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'TextWebSocketFrame', True, 'TextWebSocketFrame', '(boolean,int,ByteBuf)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'TextWebSocketFrame', True, 'TextWebSocketFrame', '(boolean,int,String)', '', 'Argument[2]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'TextWebSocketFrame', True, 'TextWebSocketFrame', '(String)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'TextWebSocketFrame', True, 'TextWebSocketFrame', '(ByteBuf)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
io.netty.handler.codec.http.websocketx.model.yml,"['io.netty.handler.codec.http.websocketx', 'TextWebSocketFrame', True, 'text', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'AbstractMultivaluedMap', False, 'AbstractMultivaluedMap', '', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'AbstractMultivaluedMap', False, 'AbstractMultivaluedMap', '', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Cookie', False, 'Cookie', '', '', 'Argument[0..4]', 'Argument[this]', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Cookie', True, 'getDomain', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Cookie', True, 'getName', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Cookie', True, 'getPath', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Cookie', True, 'getValue', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Cookie', True, 'getVersion', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Cookie', True, 'toString', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Cookie', False, 'valueOf', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Form', False, 'Form', '', '', 'Argument[0..1]', 'Argument[this]', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Form', False, 'Form', '', '', 'Argument[0].MapKey', 'Argument[this]', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Form', False, 'Form', '', '', 'Argument[0].MapValue.Element', 'Argument[this]', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Form', True, 'asMap', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Form', True, 'param', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Form', True, 'param', '', '', 'Argument[0..1]', 'Argument[this]', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'GenericEntity', False, 'GenericEntity', '', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'GenericEntity', True, 'getEntity', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'HttpHeaders', True, 'getAcceptableLanguages', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'HttpHeaders', True, 'getAcceptableMediaTypes', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'HttpHeaders', True, 'getCookies', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'HttpHeaders', True, 'getHeaderString', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'HttpHeaders', True, 'getLanguage', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'HttpHeaders', True, 'getMediaType', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'HttpHeaders', True, 'getRequestHeader', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'HttpHeaders', True, 'getRequestHeaders', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MediaType', False, 'MediaType', '', '', 'Argument[0..2]', 'Argument[this]', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MediaType', True, 'getParameters', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MediaType', True, 'getSubtype', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MediaType', True, 'getType', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MediaType', False, 'valueOf', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MediaType', True, 'withCharset', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedHashMap', False, 'MultivaluedHashMap', '(Map)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedHashMap', False, 'MultivaluedHashMap', '(Map)', '', 'Argument[0].MapValue', 'Argument[this].MapValue.Element', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedHashMap', False, 'MultivaluedHashMap', '(MultivaluedMap)', '', 'Argument[0].MapKey', 'Argument[this].MapKey', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedHashMap', False, 'MultivaluedHashMap', '(MultivaluedMap)', '', 'Argument[0].MapValue', 'Argument[this].MapValue', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'add', '', '', 'Argument[0]', 'Argument[this].MapKey', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'add', '', '', 'Argument[1]', 'Argument[this].MapValue.Element', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'addAll', '', '', 'Argument[0]', 'Argument[this].MapKey', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'addAll', '(Object,List)', '', 'Argument[1].Element', 'Argument[this].MapValue.Element', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'addAll', '(Object,Object[])', '', 'Argument[1].ArrayElement', 'Argument[this].MapValue.Element', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'addFirst', '', '', 'Argument[0]', 'Argument[this].MapKey', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'addFirst', '', '', 'Argument[1]', 'Argument[this].MapValue.Element', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'getFirst', '', '', 'Argument[this].MapValue.Element', 'ReturnValue', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'putSingle', '', '', 'Argument[0]', 'Argument[this].MapKey', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'MultivaluedMap', True, 'putSingle', '', '', 'Argument[1]', 'Argument[this].MapValue.Element', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'NewCookie', False, 'NewCookie', '', '', 'Argument[0..9]', 'Argument[this]', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'NewCookie', True, 'getComment', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'NewCookie', True, 'getExpiry', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'NewCookie', True, 'getMaxAge', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'NewCookie', True, 'toCookie', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'NewCookie', False, 'valueOf', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'PathSegment', True, 'getMatrixParameters', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'PathSegment', True, 'getPath', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Response', False, 'accepted', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Response', False, 'fromResponse', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Response', False, 'ok', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Response$ResponseBuilder', True, 'allow', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Response$ResponseBuilder', True, 'build', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']"
jakarta.ws.rs.core.model.yml,"['jakarta.ws.rs.core', 'Response$ResponseBuilder', True, 'cacheControl', '', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']"
